,Unnamed: 0,Text,Source,label
281,370,CON - 30 DAYS CO FARM TO RUN CONCUR - FINE - $100 + $100,TN,"[{'start': 6, 'end': 13, 'text': 'CON - 30 DAYS CO FARM TO RUN CONCUR - FINE - $100 + $100', 'labels': ['INCARCERATION']}]"
282,406,CONFINEMENT OR FINE - 6 MONTHS SERVE,TN,"[{'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 6 MONTHS SERVE', 'labels': ['INCARCERATION']}]"
283,397,CONFINEMENT - 4 YEARS,TN,"[{'start': 14, 'end': 21, 'text': 'CONFINEMENT - 4 YEARS', 'labels': ['INCARCERATION']}]"
284,334,"30 DAYS , $50 FINE , MAKE RESTITUTION",TN,"[{'start': 0, 'end': 7, 'text': '30 DAYS , $50 FINE , MAKE RESTITUTION', 'labels': ['INCARCERATION']}]"
285,369,1 YEAR EA COUNT,TN,"[{'start': 0, 'end': 6, 'text': '1 YEAR EA COUNT', 'labels': ['INCARCERATION']}]"
286,385,CONFINEMENT OR FINE - SERVE 7 DAYS REST OF 11 / 29 SUSPENDED / $50 FINE AND COURT COSTS,TN,"[{'start': 28, 'end': 34, 'text': 'CONFINEMENT OR FINE - SERVE 7 DAYS REST OF 11 / 29 SUSPENDED / $50 FINE AND COURT COSTS', 'labels': ['INCARCERATION']}, {'start': 43, 'end': 50, 'text': 'CONFINEMENT OR FINE - SERVE 7 DAYS REST OF 11 / 29 SUSPENDED / $50 FINE AND COURT COSTS', 'labels': ['INCARCERATION']}]"
287,321,CONFINEMENT OR FINE - 48 HOURS,TN,"[{'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 48 HOURS', 'labels': ['INCARCERATION']}]"
288,373,CONFINEMENT OR FINE / $350 FINE + COURT COSTS / 48 HRS JAIL,TN,"[{'start': 48, 'end': 59, 'text': 'CONFINEMENT OR FINE / $350 FINE + COURT COSTS / 48 HRS JAIL', 'labels': ['INCARCERATION']}]"
289,372,CONFINEMENT - 18 MONTHS,TN,"[{'start': 14, 'end': 23, 'text': 'CONFINEMENT - 18 MONTHS', 'labels': ['INCARCERATION']}]"
290,409,CONFINEMENT - 11 / 29 / CAPP - 5 YRS,TN,"[{'start': 14, 'end': 21, 'text': 'CONFINEMENT - 11 / 29 / CAPP - 5 YRS', 'labels': ['INCARCERATION']}]"
291,401,GUILTY PLEA - 5CTS - 2 YRS SUSP / RESTIT / CC / PROBATION,TN,"[{'start': 21, 'end': 26, 'text': 'GUILTY PLEA - 5CTS - 2 YRS SUSP / RESTIT / CC / PROBATION', 'labels': ['INCARCERATION']}]"
292,329,CONFINEMENT - 30 DAYS / FINE - $50 / CC,TN,"[{'start': 14, 'end': 21, 'text': 'CONFINEMENT - 30 DAYS / FINE - $50 / CC', 'labels': ['INCARCERATION']}]"
293,339,CONFINEMENT - 3 YEARS / 3 YEARS PROBATION,TN,"[{'start': 14, 'end': 21, 'text': 'CONFINEMENT - 3 YEARS / 3 YEARS PROBATION', 'labels': ['INCARCERATION']}]"
294,313,CONFINEMENT - 5 YEARS,TN,"[{'start': 14, 'end': 21, 'text': 'CONFINEMENT - 5 YEARS', 'labels': ['INCARCERATION']}]"
295,327,"3 MO . - 11 / 29 , SUSP . $500.00 FN .",TN,"[{'start': 0, 'end': 4, 'text': '3 MO . - 11 / 29 , SUSP . $500.00 FN .', 'labels': ['INCARCERATION']}, {'start': 9, 'end': 16, 'text': '3 MO . - 11 / 29 , SUSP . $500.00 FN .', 'labels': ['INCARCERATION']}]"
296,346,CONFINEMENT - 2DAYS / FINE $250 / COURT COSTS,TN,"[{'start': 14, 'end': 19, 'text': 'CONFINEMENT - 2DAYS / FINE $250 / COURT COSTS', 'labels': ['INCARCERATION']}]"
297,330,CONFINEMENT - 30 DAYS,TN,"[{'start': 14, 'end': 21, 'text': 'CONFINEMENT - 30 DAYS', 'labels': ['INCARCERATION']}]"
298,398,CONFINEMENT - 6 DAYS,TN,"[{'start': 14, 'end': 20, 'text': 'CONFINEMENT - 6 DAYS', 'labels': ['INCARCERATION']}]"
299,418,4 DYS JAIL,TN,"[{'start': 0, 'end': 5, 'text': '4 DYS JAIL', 'labels': ['INCARCERATION']}]"
300,316,CONFINEMENT - 1 - 2 YEARS,TN,"[{'start': 14, 'end': 25, 'text': 'CONFINEMENT - 1 - 2 YEARS', 'labels': ['INCARCERATION']}]"
301,371,CONFINEMENT OR FINE - 48 HOURS,TN,"[{'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 48 HOURS', 'labels': ['INCARCERATION']}]"
302,49,GLT PLEA-1 YR SUSP EX 60 DAS/FINE-$1000& CC/1YRPRO,Tennessee Data Workbook (tn-data-coding),"[{'start': 22.0, 'end': 27.0, 'text': 'GLT PLEA-1 YR SUSP EX 60 DAS/FINE-$1000& CC/1YRPRO', 'labels': ['INCARCERATION']}]"
303,80,CHARGES DROPPED,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'CHARGES DROPPED', 'labels': ['INCARCERATION']}]"
304,16,FINE AND COURT COSTS-$50/CC,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'FINE AND COURT COSTS-$50/CC', 'labels': ['INCARCERATION']}]"
305,43,CONVCTD-MAL BURNING/11/29 SUSP/MENTAL INSTITUTION,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'CONVCTD-MAL BURNING/11/29 SUSP/MENTAL INSTITUTION', 'labels': ['INCARCERATION']}]"
306,18,CONFINE-11/29 TO SERVE 120 DAYS/FINE-$225/CC-CONCU,Tennessee Data Workbook (tn-data-coding),"[{'start': 23.0, 'end': 30.0, 'text': 'CONFINE-11/29 TO SERVE 120 DAYS/FINE-$225/CC-CONCU', 'labels': ['INCARCERATION']}]"
307,74,SENT SUSP-6MOS @75% TO TIME SERVED/$100/CC,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'SENT SUSP-6MOS @75% TO TIME SERVED/$100/CC', 'labels': ['INCARCERATION']}]"
308,52,SENT-3 YEARS SUSP T0 65 DAS/UNSPERVISED PROBATION,Tennessee Data Workbook (tn-data-coding),"[{'start': 21.0, 'end': 26.0, 'text': 'SENT-3 YEARS SUSP T0 65 DAS/UNSPERVISED PROBATION', 'labels': ['INCARCERATION']}]"
309,21,"""CONFINEMENT OR FINE-48 HRS. 250.00$, DUI SCHOOL""",Tennessee Data Workbook (tn-data-coding),"[{'start': 20.0, 'end': 25.0, 'text': '""CONFINEMENT OR FINE-48 HRS. 250.00$, DUI SCHOOL""', 'labels': ['INCARCERATION']}]"
310,53,CONFINEMENT-30 YEARS AT 35% TDOC,Tennessee Data Workbook (tn-data-coding),"[{'start': 12.0, 'end': 26.0, 'text': 'CONFINEMENT-30 YEARS AT 35% TDOC', 'labels': ['INCARCERATION']}]"
311,12,SENTENCE SUSPENDED 11-29 BUT 45 DAYS/ ETHRA PROBATION/ FINE $600/ CC $226.50,Tennessee Data Workbook (tn-data-coding),"[{'start': 29.0, 'end': 35.0, 'text': 'SENTENCE SUSPENDED 11-29 BUT 45 DAYS/ ETHRA PROBATION/ FINE $600/ CC $226.50', 'labels': ['INCARCERATION']}]"
312,39,CONVCTD-ASSAULT-BATTERY/11 MOS 29 DAYS-WORKHOUSE,Tennessee Data Workbook (tn-data-coding),"[{'start': 24.0, 'end': 37.0, 'text': 'CONVCTD-ASSAULT-BATTERY/11 MOS 29 DAYS-WORKHOUSE', 'labels': ['INCARCERATION']}]"
313,81,CONFINEMENT OR FINE-SEVEN (7) YEARS,Tennessee Data Workbook (tn-data-coding),"[{'start': 20.0, 'end': 34.0, 'text': 'CONFINEMENT OR FINE-SEVEN (7) YEARS', 'labels': ['INCARCERATION']}]"
314,75,CONFINEMENT-48 HOURS WORKHOUSE/FINE-$250,Tennessee Data Workbook (tn-data-coding),"[{'start': 12.0, 'end': 19.0, 'text': 'CONFINEMENT-48 HOURS WORKHOUSE/FINE-$250', 'labels': ['INCARCERATION']}]"
315,35,"""CONFINEMENT-11 DYS/RESTITUTION-$9,360/CC""",Tennessee Data Workbook (tn-data-coding),"[{'start': 12.0, 'end': 17.0, 'text': '""CONFINEMENT-11 DYS/RESTITUTION-$9,360/CC""', 'labels': ['INCARCERATION']}]"
316,34,CONVICTED DIFF CHG-STATUTORY RAPE-4 YEARS,Tennessee Data Workbook (tn-data-coding),"[{'start': 34.0, 'end': 40.0, 'text': 'CONVICTED DIFF CHG-STATUTORY RAPE-4 YEARS', 'labels': ['INCARCERATION']}]"
317,82,2 DAYS IN FAIL,Tennessee Data Workbook (tn-data-coding),"[{'start': 0.0, 'end': 5.0, 'text': '2 DAYS IN FAIL', 'labels': ['INCARCERATION']}]"
318,56,SENT-NOT LESS THAN 90 DAS-SUSP UPON PYMT OF $50,Tennessee Data Workbook (tn-data-coding),"[{'start': 5.0, 'end': 24.0, 'text': 'SENT-NOT LESS THAN 90 DAS-SUSP UPON PYMT OF $50', 'labels': ['INCARCERATION']}]"
319,55,CONFNMT-3YR @ 30% SUSP AFTER 30DAYS/IN-PATIENT CTR,Tennessee Data Workbook (tn-data-coding),"[{'start': 8.0, 'end': 16.0, 'text': 'CONFNMT-3YR @ 30% SUSP AFTER 30DAYS/IN-PATIENT CTR', 'labels': ['INCARCERATION']}]"
320,27,SENT SUSP-4 YRS TO 120 DYS/PROB-4 YRS/CC,Tennessee Data Workbook (tn-data-coding),"[{'start': 19.0, 'end': 25.0, 'text': 'SENT SUSP-4 YRS TO 120 DYS/PROB-4 YRS/CC', 'labels': ['INCARCERATION']}]"
321,60,CONFINEMENT-6 YTEARS,Tennessee Data Workbook (tn-data-coding),"[{'start': 12.0, 'end': 19.0, 'text': 'CONFINEMENT-6 YTEARS', 'labels': ['INCARCERATION']}]"
322,7,11 MOS 29 DAYS SENTENCE SUSPENDED ALL BUT 30 DAYS /REMAINDER PORBATION,Tennessee Data Workbook (tn-data-coding),"[{'start': 42.0, 'end': 48.0, 'text': '11 MOS 29 DAYS SENTENCE SUSPENDED ALL BUT 30 DAYS /REMAINDER PORBATION', 'labels': ['INCARCERATION']}]"
323,25,CONFINEMENT-11/29 EACH COUNT,Tennessee Data Workbook (tn-data-coding),"[{'start': 12.0, 'end': 16.0, 'text': 'CONFINEMENT-11/29 EACH COUNT', 'labels': ['INCARCERATION']}]"
324,29,CONFINEMENT OR FINE-THREE (3) YEARS,Tennessee Data Workbook (tn-data-coding),"[{'start': 20.0, 'end': 34.0, 'text': 'CONFINEMENT OR FINE-THREE (3) YEARS', 'labels': ['INCARCERATION']}]"
325,62,CONVCTD-6 MOS SUSP ON TIME SERVED/FINE-$50 & COSTS,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'CONVCTD-6 MOS SUSP ON TIME SERVED/FINE-$50 & COSTS', 'labels': ['INCARCERATION']}]"
326,37,CONFINEMENT-NOT LESS THAN 9 YRS.-NO MORE THAN 9 YEARS,Tennessee Data Workbook (tn-data-coding),"[{'start': 12.0, 'end': 52.0, 'text': 'CONFINEMENT-NOT LESS THAN 9 YRS.-NO MORE THAN 9 YEARS', 'labels': ['INCARCERATION']}]"
327,11,SENT SUSP-11/29 SUSP/SUPV PROB/RANDOM DRUG SCREEN/$250+COST,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'SENT SUSP-11/29 SUSP/SUPV PROB/RANDOM DRUG SCREEN/$250+COST', 'labels': ['INCARCERATION']}]"
328,69,SENT-3 YRS-ALL SUSP-30 DYS-PLACED ON SUPRVD PROB,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'SENT-3 YRS-ALL SUSP-30 DYS-PLACED ON SUPRVD PROB', 'labels': ['INCARCERATION']}]"
329,13,"""11/29 SUSP TO 30DA, BAL ON PROB $250+$165 RESTIT""",Tennessee Data Workbook (tn-data-coding),"[{'start': 14.0, 'end': 17.0, 'text': '""11/29 SUSP TO 30DA, BAL ON PROB $250+$165 RESTIT""', 'labels': ['INCARCERATION']}]"
330,8,SENTENCE SUSPENDED- 11/29 SUSP,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'SENTENCE SUSPENDED- 11/29 SUSP', 'labels': ['INCARCERATION']}]"
331,31,GUILTY PLEA-LEAV SCENE OF ACCID-SENT 60 DAYS,Tennessee Data Workbook (tn-data-coding),"[{'start': 37.0, 'end': 43.0, 'text': 'GUILTY PLEA-LEAV SCENE OF ACCID-SENT 60 DAYS', 'labels': ['INCARCERATION']}]"
332,66,CONVCTD-AGG ASSAULT-SENT SUSP-2 YRS/PROB-2 YRS,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'CONVCTD-AGG ASSAULT-SENT SUSP-2 YRS/PROB-2 YRS', 'labels': ['INCARCERATION']}]"
333,46,SENTENCE SUSPENDED-6 MTHS-6MTHS UNSUPERVISED PROB,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'SENTENCE SUSPENDED-6 MTHS-6MTHS UNSUPERVISED PROB', 'labels': ['INCARCERATION']}]"
334,22,CONFINEMENT-4 YEARS CONCURRENT,Tennessee Data Workbook (tn-data-coding),"[{'start': 12.0, 'end': 18.0, 'text': 'CONFINEMENT-4 YEARS CONCURRENT', 'labels': ['INCARCERATION']}]"
335,32,SENTENCE SUSPENDED-30 DAYS/6 M PROBATION/$100FINE,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'SENTENCE SUSPENDED-30 DAYS/6 M PROBATION/$100FINE', 'labels': ['INCARCERATION']}]"
336,38,CONVICTED DIFF CHG-GRAND LARCENY-3 YRS TN STATE PE,Tennessee Data Workbook (tn-data-coding),"[{'start': 33.0, 'end': 37.0, 'text': 'CONVICTED DIFF CHG-GRAND LARCENY-3 YRS TN STATE PE', 'labels': ['INCARCERATION']}]"
337,83,CONF-5 CONSEC 1 YR SENT & 3 YRS PROBATION FOLLOWIN,Tennessee Data Workbook (tn-data-coding),"[{'start': 5.0, 'end': 17.0, 'text': 'CONF-5 CONSEC 1 YR SENT & 3 YRS PROBATION FOLLOWIN', 'labels': ['INCARCERATION']}]"
338,61,CONFINEMENT OR FINE-3-3 YEARS PEN,Tennessee Data Workbook (tn-data-coding),"[{'start': 20.0, 'end': 28.0, 'text': 'CONFINEMENT OR FINE-3-3 YEARS PEN', 'labels': ['INCARCERATION']}]"
339,63,CONFINEMENT-17 MONTHS & 29 DAYS,Tennessee Data Workbook (tn-data-coding),"[{'start': 12.0, 'end': 30.0, 'text': 'CONFINEMENT-17 MONTHS & 29 DAYS', 'labels': ['INCARCERATION']}]"
340,48,CONFIN-1/3 YRS/FINE-$1000+CC/SENT SUSP/1 YR PROB,Tennessee Data Workbook (tn-data-coding),"[{'start': 7.0, 'end': 13.0, 'text': 'CONFIN-1/3 YRS/FINE-$1000+CC/SENT SUSP/1 YR PROB', 'labels': ['INCARCERATION']}]"
341,85,"""120DZ/$1,000/CC/SUPRV PROB 11/29/LIC REVOKED 3 YRS""",Tennessee Data Workbook (tn-data-coding),"[{'start': 0.0, 'end': 4.0, 'text': '""120DZ/$1,000/CC/SUPRV PROB 11/29/LIC REVOKED 3 YRS""', 'labels': ['INCARCERATION']}]"
342,28,CONFINEMENT OR FINE-5-9 YEARS STATE PEN,Tennessee Data Workbook (tn-data-coding),"[{'start': 20.0, 'end': 28.0, 'text': 'CONFINEMENT OR FINE-5-9 YEARS STATE PEN', 'labels': ['INCARCERATION']}]"
343,20,CONFINE-1 YEAR/3 YRS PROBATION,Tennessee Data Workbook (tn-data-coding),"[{'start': 8.0, 'end': 13.0, 'text': 'CONFINE-1 YEAR/3 YRS PROBATION', 'labels': ['INCARCERATION']}]"
344,33,CON-1 YR TSP-FINED-750 & COST-30 DA FARM 11 MO SUP,Tennessee Data Workbook (tn-data-coding),"[{'start': 4.0, 'end': 7.0, 'text': 'CON-1 YR TSP-FINED-750 & COST-30 DA FARM 11 MO SUP', 'labels': ['INCARCERATION']}]"
345,50,CONVICTED DIFF CHG-POSS-11/29 SUSP/11/29 PROB/CC,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'CONVICTED DIFF CHG-POSS-11/29 SUSP/11/29 PROB/CC', 'labels': ['INCARCERATION']}]"
346,10,FINE & CC-$50 + CC-11/29 SUSP/28 DAY TREATMT PROG,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'FINE & CC-$50 + CC-11/29 SUSP/28 DAY TREATMT PROG', 'labels': ['INCARCERATION']}]"
347,17,SENTENCE SUSPENDED 11-29/PROBATION/FINE $250 AND COSTS,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'SENTENCE SUSPENDED 11-29/PROBATION/FINE $250 AND COSTS', 'labels': ['INCARCERATION']}]"
348,54,CONF-5-5 YEARS KNOX CO.PENAL CONC W/FEDERAL CONVC,Tennessee Data Workbook (tn-data-coding),"[{'start': 5.0, 'end': 13.0, 'text': 'CONF-5-5 YEARS KNOX CO.PENAL CONC W/FEDERAL CONVC', 'labels': ['INCARCERATION']}]"
349,67,GUILT PLEA-SENT NOT LESS THAN 3 YRS OR MORE THAN 5,Tennessee Data Workbook (tn-data-coding),"[{'start': 16.0, 'end': 49.0, 'text': 'GUILT PLEA-SENT NOT LESS THAN 3 YRS OR MORE THAN 5', 'labels': ['INCARCERATION']}]"
350,78,70 FINE OR 14 DAYS,Tennessee Data Workbook (tn-data-coding),"[{'start': 11.0, 'end': 17.0, 'text': '70 FINE OR 14 DAYS', 'labels': ['INCARCERATION']}]"
351,26,CONFINEMENT 2 YEARS/ 30 HRS COMMUNITY SERVICE/ CC,Tennessee Data Workbook (tn-data-coding),"[{'start': 12.0, 'end': 18.0, 'text': 'CONFINEMENT 2 YEARS/ 30 HRS COMMUNITY SERVICE/ CC', 'labels': ['INCARCERATION']}]"
352,42,CONFINE-48 HRS/11/29 PROB/REV DL 1 YR/250/CC 65.25,Tennessee Data Workbook (tn-data-coding),"[{'start': 8.0, 'end': 13.0, 'text': 'CONFINE-48 HRS/11/29 PROB/REV DL 1 YR/250/CC 65.25', 'labels': ['INCARCERATION']}]"
353,14,SENTENCE SUSPENDED 11-29 EXCEPT 2 DAYS/PROBATION 11-28/FINE $284,Tennessee Data Workbook (tn-data-coding),"[{'start': 32.0, 'end': 37.0, 'text': 'SENTENCE SUSPENDED 11-29 EXCEPT 2 DAYS/PROBATION 11-28/FINE $284', 'labels': ['INCARCERATION']}]"
354,23,CONFINEMENT-5 MONTHS EACH COUNT,Tennessee Data Workbook (tn-data-coding),"[{'start': 12.0, 'end': 19.0, 'text': 'CONFINEMENT-5 MONTHS EACH COUNT', 'labels': ['INCARCERATION']}]"
355,40,SENT-11/29 SUSP/PROB-11/29/FINE-$50/CC/PAY TOW BIL,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'SENT-11/29 SUSP/PROB-11/29/FINE-$50/CC/PAY TOW BIL', 'labels': ['INCARCERATION']}]"
356,72,30DA TO 48HR/11/29PROB/LIC REV 1YR/$250/COSTS,Tennessee Data Workbook (tn-data-coding),"[{'start': 8.0, 'end': 11.0, 'text': '30DA TO 48HR/11/29PROB/LIC REV 1YR/$250/COSTS', 'labels': ['INCARCERATION']}]"
357,24,CONFINEMENT OR FINE-$50+6 MOS SUSP,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'CONFINEMENT OR FINE-$50+6 MOS SUSP', 'labels': ['INCARCERATION']}]"
358,77,DISMIS ON PAY RES/CST-$50 + 30DAYS,Tennessee Data Workbook (tn-data-coding),"[{'start': 28.0, 'end': 33.0, 'text': 'DISMIS ON PAY RES/CST-$50 + 30DAYS', 'labels': ['INCARCERATION']}]"
359,41,"""CONFINEMENT-TYC, NASHVILLE-INDEFINITE PERIOD TIME""",Tennessee Data Workbook (tn-data-coding),"[{'start': 27.0, 'end': 36.0, 'text': '""CONFINEMENT-TYC, NASHVILLE-INDEFINITE PERIOD TIME""', 'labels': ['INCARCERATION']}]"
360,84,SENT UNKNOWN-INDEFINITE SENT TO STATE DEPT OF CORR,Tennessee Data Workbook (tn-data-coding),"[{'start': 13.0, 'end': 22.0, 'text': 'SENT UNKNOWN-INDEFINITE SENT TO STATE DEPT OF CORR', 'labels': ['INCARCERATION']}]"
361,36,CONVICTED DIFF CHG-11/29 SUSP XC 48 HRS-$250 + CC,Tennessee Data Workbook (tn-data-coding),"[{'start': 33.0, 'end': 38.0, 'text': 'CONVICTED DIFF CHG-11/29 SUSP XC 48 HRS-$250 + CC', 'labels': ['INCARCERATION']}]"
362,58,"""5 YRS PRISON-5 YRS SPECIAL PAROLE & $15,000 FINE""",Tennessee Data Workbook (tn-data-coding),"[{'start': 0.0, 'end': 4.0, 'text': '""5 YRS PRISON-5 YRS SPECIAL PAROLE & $15,000 FINE""', 'labels': ['INCARCERATION']}]"
363,57,CONFINEMENT-11/299-CONSECUTIVE/FINE-$500,Tennessee Data Workbook (tn-data-coding),"[{'start': 12.0, 'end': 17.0, 'text': 'CONFINEMENT-11/299-CONSECUTIVE/FINE-$500', 'labels': ['INCARCERATION']}]"
364,30,CONVCTD-MALICIOUS MISCHIEF/11 MOS 29 DAS/1 YR PROB,Tennessee Data Workbook (tn-data-coding),"[{'start': 27.0, 'end': 39.0, 'text': 'CONVCTD-MALICIOUS MISCHIEF/11 MOS 29 DAS/1 YR PROB', 'labels': ['INCARCERATION']}]"
365,19,CONFINE-6 MOS PROB/50/CC/STAY OUT OF PARKVIEW COUR,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'CONFINE-6 MOS PROB/50/CC/STAY OUT OF PARKVIEW COUR', 'labels': ['INCARCERATION']}]"
366,64,SENTENCE-5/29 DAYS SUSPENDED ON PYMT OF CHECK-COST,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'SENTENCE-5/29 DAYS SUSPENDED ON PYMT OF CHECK-COST', 'labels': ['INCARCERATION']}]"
367,9,11/29 SUSPENDED-10 DAYS COMMUNITY SERV.-RESTITUTION-CC,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': '11/29 SUSPENDED-10 DAYS COMMUNITY SERV.-RESTITUTION-CC', 'labels': ['INCARCERATION']}]"
368,45,CON/FI-$250-C-11/29 SUS EX 48HR/DL SUS/1YR DUI SCL,Tennessee Data Workbook (tn-data-coding),"[{'start': 27.0, 'end': 30.0, 'text': 'CON/FI-$250-C-11/29 SUS EX 48HR/DL SUS/1YR DUI SCL', 'labels': ['INCARCERATION']}]"
369,51,CONFINEMENT-39 MONTHS OF A 6 YR SENTENCE,Tennessee Data Workbook (tn-data-coding),"[{'start': 12.0, 'end': 20.0, 'text': 'CONFINEMENT-39 MONTHS OF A 6 YR SENTENCE', 'labels': ['INCARCERATION']}]"
370,65,CONF-GOOD BEHAVIOR UNTIL 1/3/85/SENT PROJECT MORE,Tennessee Data Workbook (tn-data-coding),"[{'start': None, 'end': None, 'text': 'CONF-GOOD BEHAVIOR UNTIL 1/3/85/SENT PROJECT MORE', 'labels': ['INCARCERATION']}]"
371,2,CONFINEMENT-18 YEARS/FINE-$4000,Unknown,"[{'start': 12.0, 'end': 19.0, 'text': 'CONFINEMENT-18 YEARS/FINE-$4000', 'labels': ['INCARCERATION']}]"
372,5,500/CST 8 YR TDOC,Unknown,"[{'start': 8.0, 'end': 11.0, 'text': '500/CST 8 YR TDOC', 'labels': ['INCARCERATION']}]"
373,0,"""CONFINEMENT OR FINE-18 YEARS/40,000 DOLLAR FINE""",Unknown,"[{'start': 20.0, 'end': 27.0, 'text': '""CONFINEMENT OR FINE-18 YEARS/40,000 DOLLAR FINE""', 'labels': ['INCARCERATION']}]"
374,1,"""GUILTY PLEA-17CTS/18 YRS/$5,068.87 REST""",Unknown,"[{'start': 18.0, 'end': 23.0, 'text': '""GUILTY PLEA-17CTS/18 YRS/$5,068.87 REST""', 'labels': ['INCARCERATION']}]"
375,6,CONFINEMENT OR FINE- 3 TO 5 YRS,Unknown,"[{'start': 21.0, 'end': 30.0, 'text': 'CONFINEMENT OR FINE- 3 TO 5 YRS', 'labels': ['INCARCERATION']}]"
376,3,8 YRS,Unknown,"[{'start': 0.0, 'end': 4.0, 'text': '8 YRS', 'labels': ['INCARCERATION']}]"
