,Unnamed: 0,Text,Source,label
135,178,POS LESS 50 GR CONF01Y,MI,"[{'start': 15, 'end': 19, 'text': 'POS LESS 50 GR CONF01Y', 'labels': ['CONFINEMENT']}, {'start': 19, 'end': 22, 'text': 'POS LESS 50 GR CONF01Y', 'labels': ['CONFINEMENT_DURATION']}]"
136,109,"12-48MOS SPSM,CONCUR W/CT2",Sentencing Classification Data Labeling (search_mi_to_label tab),[]
137,111,$1190F&C/1Y PROB/COUNSELING/1D JAIL/30D HOUSE ARREST/3D COMM SERV/RANDOM TEST,Sentencing Classification Data Labeling (search_mi_to_label tab),[]
138,117,1Y7M0D TO 15Y0M F/C/R-$455,Sentencing Classification Data Labeling (search_mi_to_label tab),[]
139,101,000Y000M090D - 000Y000M STATE PRISON F/C/R 000486 ENH-SENT MCL769 13,Sentencing Classification Data Labeling (search_mi_to_label tab),[]
140,106,$155 F&C OR 15 DAYS CR 2 JAIL BEGAN 8/4/89,Sentencing Classification Data Labeling (search_mi_to_label tab),[]
141,116,1Y0M0D TO 7Y6M,Sentencing Classification Data Labeling (search_mi_to_label tab),[]
142,113,"10 DAYS JAIL, F/C $205 OR 20 DAYS JAIL, AND 2 YRS PROB",Sentencing Classification Data Labeling (search_mi_to_label tab),[]
143,112,001Y000M000D - 006Y000M STATE PRISON F/C/R 000000,Sentencing Classification Data Labeling (search_mi_to_label tab),[]
144,107,"1 YEAR PROBATION, $500 FINE & $30 A MONTH F/C/R",Sentencing Classification Data Labeling (search_mi_to_label tab),[]
145,104,18MO - 15YR CONF F/C/R $120 SENT ENHANCED,Sentencing Classification Data Labeling (search_mi_to_label tab),[]
146,118,2 YEARS STATE PRISON SOUTHERN MICHIGAN,Sentencing Classification Data Labeling (search_mi_to_label tab),[]
147,114,"15 DAYS JAIL, F/C $500 OR 40 DAYS JAIL, AND 1 YR PROB",Sentencing Classification Data Labeling (search_mi_to_label tab),[]
148,103,000Y000M0 90D -  000Y000M STA,Sentencing Classification Data Labeling (search_mi_to_label tab),[]
149,102,$75/14 DAYS JAIL/,Sentencing Classification Data Labeling (search_mi_to_label tab),[]
150,110,12M TO 2Y,Sentencing Classification Data Labeling (search_mi_to_label tab),[]
151,100,"10 DAS JAIL, $600 F/C/R, 1 YR PROB OR 30 DAS JAIL",Sentencing Classification Data Labeling (search_mi_to_label tab),[]
152,105,"30 MOS TO 120 MOS SPSM, CONCUR",Sentencing Classification Data Labeling (search_mi_to_label tab),[]
153,98,CONF-30D/PAY FINE/$500/OBT ALCO TREAT,Synthetic Data,[]
154,93,Confined-120D/Fine-$900/CommServ-80Hrs/LIC SUSP-1YR,Synthetic Data,[]
155,89,90 Days-MC-Fine-$800/DL SUSPENDED-6MOS,Synthetic Data,[]
156,97,Confined-180D/Fine-$1000/CommServ-70Hrs/LIC SUSP-3YRS,Synthetic Data,[]
157,95,90 Days-CC-Fine-$700/CommServ-50Hrs/LIC SUSP-2YRS,Synthetic Data,[]
158,91,Jail-6MOS/Fine-$400/DL REVOCATION-2YRS,Synthetic Data,[]
159,87,CONF-90D F/C/R-$360 COMM SERVICE-60HRS LIC SUSP-180D,Synthetic Data,[]
160,99,PROB-2Y/MANDT REHAB/30 HR COM SERV,Synthetic Data,[]
161,86,45 DAYS/11/29 PROBATION/$600 FINE/CC/DL REVOKED-2YRS,Synthetic Data,[]
162,88,"""2 YRS PROB W/1ST 90 DYS MCJ, $345 + LIC REV 1 YR""",Synthetic Data,[]
163,94,Prob-2 YRS/$650 FINE/30D JAIL/DL REVOKED-18MOS,Synthetic Data,[]
164,90,Prob-3 YRS/$750 FINE/100HR COM SERV/LIC SUSP-1YR,Synthetic Data,[]
165,96,1 YR PROB/60 DAYS MCJ/FINE-$850/DL REVOKED-24MOS,Synthetic Data,[]
166,384,CONFINEMENT OR FINE - $250 FINE 6 MONTHS SUSP,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - $250 FINE 6 MONTHS SUSP', 'labels': ['CONFINEMENT']}, {'start': 32, 'end': 40, 'text': 'CONFINEMENT OR FINE - $250 FINE 6 MONTHS SUSP', 'labels': ['CONFINEMENT_DURATION']}, {'start': 41, 'end': 45, 'text': 'CONFINEMENT OR FINE - $250 FINE 6 MONTHS SUSP', 'labels': ['CONFINEMENT']}]"
167,293,CONFINEMENT - 60 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 60 DAYS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 60 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
168,292,6 MOS ; $50 FINE,TN,"[{'start': 0, 'end': 5, 'text': '6 MOS ; $50 FINE', 'labels': ['CONFINEMENT_DURATION']}]"
169,381,CONFINEMENT OR FINE - 5 YRS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 5 YRS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 27, 'text': 'CONFINEMENT OR FINE - 5 YRS', 'labels': ['CONFINEMENT_DURATION']}]"
170,413,CONFINEMENT 48 HRS / SUPERVISED PROBATION,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT 48 HRS / SUPERVISED PROBATION', 'labels': ['CONFINEMENT']}, {'start': 12, 'end': 18, 'text': 'CONFINEMENT 48 HRS / SUPERVISED PROBATION', 'labels': ['CONFINEMENT_DURATION']}, {'start': 32, 'end': 41, 'text': 'CONFINEMENT 48 HRS / SUPERVISED PROBATION', 'labels': ['PROBATION']}]"
171,339,CONFINEMENT - 3 YEARS / 3 YEARS PROBATION,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 3 YEARS / 3 YEARS PROBATION', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 3 YEARS / 3 YEARS PROBATION', 'labels': ['CONFINEMENT_DURATION']}, {'start': 32, 'end': 41, 'text': 'CONFINEMENT - 3 YEARS / 3 YEARS PROBATION', 'labels': ['PROBATION']}, {'start': 24, 'end': 31, 'text': 'CONFINEMENT - 3 YEARS / 3 YEARS PROBATION', 'labels': ['PROBATION_DURATION']}]"
172,360,CONFINEMENT - 20 DAYS JAIL / 11 / 29 PROBATION,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 20 DAYS JAIL / 11 / 29 PROBATION', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 20 DAYS JAIL / 11 / 29 PROBATION', 'labels': ['CONFINEMENT_DURATION']}, {'start': 22, 'end': 26, 'text': 'CONFINEMENT - 20 DAYS JAIL / 11 / 29 PROBATION', 'labels': ['CONFINEMENT']}, {'start': 37, 'end': 46, 'text': 'CONFINEMENT - 20 DAYS JAIL / 11 / 29 PROBATION', 'labels': ['PROBATION']}, {'start': 29, 'end': 36, 'text': 'CONFINEMENT - 20 DAYS JAIL / 11 / 29 PROBATION', 'labels': ['PROBATION_DURATION']}]"
173,277,CONFINEMENT OR FINE - 30 DAYS CONSECUTIVE,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 30 DAYS CONSECUTIVE', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 41, 'text': 'CONFINEMENT OR FINE - 30 DAYS CONSECUTIVE', 'labels': ['CONFINEMENT_DURATION']}]"
174,303,$250 6MO SUSP 2DA,TN,"[{'start': 5, 'end': 8, 'text': '$250 6MO SUSP 2DA', 'labels': ['CONFINEMENT_DURATION']}, {'start': 14, 'end': 17, 'text': '$250 6MO SUSP 2DA', 'labels': ['CONFINEMENT_DURATION']}, {'start': 9, 'end': 13, 'text': '$250 6MO SUSP 2DA', 'labels': ['CONFINEMENT']}]"
175,320,CONFINEMENT OR FINE - 5 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 5 DAYS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 28, 'text': 'CONFINEMENT OR FINE - 5 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
176,394,GUILTY PLEA - 11 / 29 SUSP T / 48HRS JAIL / 6MON PROB / FINE,TN,"[{'start': 49, 'end': 53, 'text': 'GUILTY PLEA - 11 / 29 SUSP T / 48HRS JAIL / 6MON PROB / FINE', 'labels': ['PROBATION']}, {'start': 44, 'end': 48, 'text': 'GUILTY PLEA - 11 / 29 SUSP T / 48HRS JAIL / 6MON PROB / FINE', 'labels': ['PROBATION_DURATION']}, {'start': 37, 'end': 41, 'text': 'GUILTY PLEA - 11 / 29 SUSP T / 48HRS JAIL / 6MON PROB / FINE', 'labels': ['CONFINEMENT']}, {'start': 31, 'end': 36, 'text': 'GUILTY PLEA - 11 / 29 SUSP T / 48HRS JAIL / 6MON PROB / FINE', 'labels': ['CONFINEMENT_DURATION']}, {'start': 22, 'end': 26, 'text': 'GUILTY PLEA - 11 / 29 SUSP T / 48HRS JAIL / 6MON PROB / FINE', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'GUILTY PLEA - 11 / 29 SUSP T / 48HRS JAIL / 6MON PROB / FINE', 'labels': ['CONFINEMENT_DURATION']}]"
177,388,CONFINEMENT 90 DAYS / $50 FINE,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT 90 DAYS / $50 FINE', 'labels': ['CONFINEMENT']}, {'start': 12, 'end': 19, 'text': 'CONFINEMENT 90 DAYS / $50 FINE', 'labels': ['CONFINEMENT_DURATION']}]"
178,386,CONFINEMENT - 10 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 10 DAYS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 10 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
179,335,CONFINEMENT OR FINE - 250 + CC / LIC REV 1YR / ATT SCHOOL,TN,[]
180,311,CONFINEMENT - 6 MONTHS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 6 MONTHS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 22, 'text': 'CONFINEMENT - 6 MONTHS', 'labels': ['CONFINEMENT_DURATION']}]"
181,313,CONFINEMENT - 5 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 5 YEARS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 5 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
182,340,"G P , $300 FINE + CC , 90 DAYS SUSP EXCEPT 2 DAYS",TN,"[{'start': 31, 'end': 42, 'text': 'G P , $300 FINE + CC , 90 DAYS SUSP EXCEPT 2 DAYS', 'labels': ['CONFINEMENT']}, {'start': 43, 'end': 49, 'text': 'G P , $300 FINE + CC , 90 DAYS SUSP EXCEPT 2 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
183,395,CONFINEMENT - 10 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 10 DAYS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 10 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
184,330,CONFINEMENT - 30 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 30 DAYS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 30 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
185,380,GUILTY PLEA - MISD ASSAULT / 11 / 29 DAYS SUSP BUT 150 DAYS,TN,"[{'start': 29, 'end': 41, 'text': 'GUILTY PLEA - MISD ASSAULT / 11 / 29 DAYS SUSP BUT 150 DAYS', 'labels': ['CONFINEMENT_DURATION']}, {'start': 51, 'end': 59, 'text': 'GUILTY PLEA - MISD ASSAULT / 11 / 29 DAYS SUSP BUT 150 DAYS', 'labels': ['CONFINEMENT_DURATION']}, {'start': 42, 'end': 50, 'text': 'GUILTY PLEA - MISD ASSAULT / 11 / 29 DAYS SUSP BUT 150 DAYS', 'labels': ['CONFINEMENT']}]"
186,301,CONTINEMENT - 3 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONTINEMENT - 3 YEARS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONTINEMENT - 3 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
187,308,CONFINEMENT - 1 YEAR,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 1 YEAR', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 20, 'text': 'CONFINEMENT - 1 YEAR', 'labels': ['CONFINEMENT_DURATION']}]"
188,329,CONFINEMENT - 30 DAYS / FINE - $50 / CC,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 30 DAYS / FINE - $50 / CC', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 30 DAYS / FINE - $50 / CC', 'labels': ['CONFINEMENT_DURATION']}]"
189,407,CONFINEMENT OR FINE - 45 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 45 DAYS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 29, 'text': 'CONFINEMENT OR FINE - 45 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
190,326,CONFINEMENT 6 MO @ 75 % / SUPERVISED PROBATION AFTER RELEASE UNTIL COMPLETE,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT 6 MO @ 75 % / SUPERVISED PROBATION AFTER RELEASE UNTIL COMPLETE', 'labels': ['CONFINEMENT']}, {'start': 12, 'end': 23, 'text': 'CONFINEMENT 6 MO @ 75 % / SUPERVISED PROBATION AFTER RELEASE UNTIL COMPLETE', 'labels': ['CONFINEMENT_DURATION']}, {'start': 37, 'end': 46, 'text': 'CONFINEMENT 6 MO @ 75 % / SUPERVISED PROBATION AFTER RELEASE UNTIL COMPLETE', 'labels': ['PROBATION']}, {'start': 47, 'end': 75, 'text': 'CONFINEMENT 6 MO @ 75 % / SUPERVISED PROBATION AFTER RELEASE UNTIL COMPLETE', 'labels': ['PROBATION_DURATION']}]"
191,398,CONFINEMENT - 6 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 6 DAYS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 20, 'text': 'CONFINEMENT - 6 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
192,310,CONFINEMENT - 11 / 29 TO SERVE 48 HRS / 8HR PSW / $75FINE / REST,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 11 / 29 TO SERVE 48 HRS / 8HR PSW / $75FINE / REST', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 11 / 29 TO SERVE 48 HRS / 8HR PSW / $75FINE / REST', 'labels': ['CONFINEMENT_DURATION']}, {'start': 22, 'end': 30, 'text': 'CONFINEMENT - 11 / 29 TO SERVE 48 HRS / 8HR PSW / $75FINE / REST', 'labels': ['CONFINEMENT']}, {'start': 31, 'end': 37, 'text': 'CONFINEMENT - 11 / 29 TO SERVE 48 HRS / 8HR PSW / $75FINE / REST', 'labels': ['CONFINEMENT_DURATION']}]"
193,280,CONFINEMENT - 2 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 2 YEARS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 2 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
194,349,15YRS,TN,"[{'start': 0, 'end': 5, 'text': '15YRS', 'labels': ['CONFINEMENT_DURATION']}]"
195,372,CONFINEMENT - 18 MONTHS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 18 MONTHS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 23, 'text': 'CONFINEMENT - 18 MONTHS', 'labels': ['CONFINEMENT_DURATION']}]"
196,344,CONFINEMENT - 48 HOURS / FINE / COURT COSTS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 48 HOURS / FINE / COURT COSTS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 22, 'text': 'CONFINEMENT - 48 HOURS / FINE / COURT COSTS', 'labels': ['CONFINEMENT_DURATION']}]"
197,307,CONFINEMENT - 3 YR IMMEDIATE PROBATION,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 3 YR IMMEDIATE PROBATION', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 18, 'text': 'CONFINEMENT - 3 YR IMMEDIATE PROBATION', 'labels': ['CONFINEMENT_DURATION']}, {'start': 29, 'end': 38, 'text': 'CONFINEMENT - 3 YR IMMEDIATE PROBATION', 'labels': ['PROBATION']}, {'start': 19, 'end': 38, 'text': 'CONFINEMENT - 3 YR IMMEDIATE PROBATION', 'labels': ['CONFINEMENT_DURATION']}]"
198,343,CONFINEMENT OR FINE - 48 HOURS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 48 HOURS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 48 HOURS', 'labels': ['CONFINEMENT_DURATION']}]"
199,411,"CONFINEMENT OR FINE - $175.25 , 24HRS IN JAIL",TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - $175.25 , 24HRS IN JAIL', 'labels': ['CONFINEMENT']}, {'start': 32, 'end': 37, 'text': 'CONFINEMENT OR FINE - $175.25 , 24HRS IN JAIL', 'labels': ['CONFINEMENT_DURATION']}]"
200,285,CONFINEMENT 20 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT 20 DAYS', 'labels': ['CONFINEMENT']}, {'start': 12, 'end': 19, 'text': 'CONFINEMENT 20 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
201,331,CONFINEMENT OR FINE - 2 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 2 YEARS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 29, 'text': 'CONFINEMENT OR FINE - 2 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
202,364,CONFINEMENT OR FINE - 2 YRS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 2 YRS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 27, 'text': 'CONFINEMENT OR FINE - 2 YRS', 'labels': ['CONFINEMENT_DURATION']}]"
203,389,CONFINEMENT OR FINE - 45 DAYS IN JAIL / 11 / 29 PROBATION / $600 FINE AND $188 COST / LICENSE SUSPENDED 2 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 45 DAYS IN JAIL / 11 / 29 PROBATION / $600 FINE AND $188 COST / LICENSE SUSPENDED 2 YEARS', 'labels': ['CONFINEMENT']}, {'start': 33, 'end': 37, 'text': 'CONFINEMENT OR FINE - 45 DAYS IN JAIL / 11 / 29 PROBATION / $600 FINE AND $188 COST / LICENSE SUSPENDED 2 YEARS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 29, 'text': 'CONFINEMENT OR FINE - 45 DAYS IN JAIL / 11 / 29 PROBATION / $600 FINE AND $188 COST / LICENSE SUSPENDED 2 YEARS', 'labels': ['CONFINEMENT_DURATION']}, {'start': 48, 'end': 57, 'text': 'CONFINEMENT OR FINE - 45 DAYS IN JAIL / 11 / 29 PROBATION / $600 FINE AND $188 COST / LICENSE SUSPENDED 2 YEARS', 'labels': ['PROBATION']}, {'start': 40, 'end': 47, 'text': 'CONFINEMENT OR FINE - 45 DAYS IN JAIL / 11 / 29 PROBATION / $600 FINE AND $188 COST / LICENSE SUSPENDED 2 YEARS', 'labels': ['PROBATION_DURATION']}]"
204,383,CONFINEMENT - 6 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 6 YEARS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 6 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
205,328,CONFINEMENT OR FINE - 48 HOURS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 48 HOURS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 48 HOURS', 'labels': ['CONFINEMENT_DURATION']}]"
206,327,"3 MO . - 11 / 29 , SUSP . $500.00 FN .",TN,"[{'start': 0, 'end': 4, 'text': '3 MO . - 11 / 29 , SUSP . $500.00 FN .', 'labels': ['CONFINEMENT_DURATION']}, {'start': 19, 'end': 23, 'text': '3 MO . - 11 / 29 , SUSP . $500.00 FN .', 'labels': ['CONFINEMENT']}, {'start': 9, 'end': 16, 'text': '3 MO . - 11 / 29 , SUSP . $500.00 FN .', 'labels': ['CONFINEMENT_DURATION']}]"
207,374,CONFINEMENT OR FINE - $25 + CC / 15 DAYS IN JAIL,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - $25 + CC / 15 DAYS IN JAIL', 'labels': ['CONFINEMENT']}, {'start': 33, 'end': 48, 'text': 'CONFINEMENT OR FINE - $25 + CC / 15 DAYS IN JAIL', 'labels': ['CONFINEMENT_DURATION']}]"
208,289,CONFINEMENT - 4 YEARS / FINE - $200 / COURT COSTS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 4 YEARS / FINE - $200 / COURT COSTS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 4 YEARS / FINE - $200 / COURT COSTS', 'labels': ['CONFINEMENT_DURATION']}]"
209,357,CONFINEMENT OR FINE - $500 - 45 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - $500 - 45 DAYS', 'labels': ['CONFINEMENT']}, {'start': 29, 'end': 36, 'text': 'CONFINEMENT OR FINE - $500 - 45 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
210,287,CONFINEMENT - 48 HOURS CONCURRENT,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 48 HOURS CONCURRENT', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 22, 'text': 'CONFINEMENT - 48 HOURS CONCURRENT', 'labels': ['CONFINEMENT_DURATION']}]"
211,379,CONFINEMENT - 30 DAYS / $50 FINE,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 30 DAYS / $50 FINE', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 30 DAYS / $50 FINE', 'labels': ['CONFINEMENT_DURATION']}]"
212,418,4 DYS JAIL,TN,"[{'start': 6, 'end': 10, 'text': '4 DYS JAIL', 'labels': ['CONFINEMENT']}, {'start': 0, 'end': 5, 'text': '4 DYS JAIL', 'labels': ['CONFINEMENT_DURATION']}]"
213,391,SERVE 10 DAYS ; $250 FINE,TN,"[{'start': 0, 'end': 5, 'text': 'SERVE 10 DAYS ; $250 FINE', 'labels': ['CONFINEMENT']}, {'start': 6, 'end': 13, 'text': 'SERVE 10 DAYS ; $250 FINE', 'labels': ['CONFINEMENT_DURATION']}]"
214,414,CONFINEMENT OR FINE - SERVE 72 HRS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - SERVE 72 HRS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 27, 'text': 'CONFINEMENT OR FINE - SERVE 72 HRS', 'labels': ['CONFINEMENT']}, {'start': 28, 'end': 34, 'text': 'CONFINEMENT OR FINE - SERVE 72 HRS', 'labels': ['CONFINEMENT_DURATION']}]"
215,378,CONFINEMENT OR FINE - 1 YR + CC + 6 YRS PROBATION,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 1 YR + CC + 6 YRS PROBATION', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 26, 'text': 'CONFINEMENT OR FINE - 1 YR + CC + 6 YRS PROBATION', 'labels': ['CONFINEMENT']}, {'start': 40, 'end': 49, 'text': 'CONFINEMENT OR FINE - 1 YR + CC + 6 YRS PROBATION', 'labels': ['PROBATION']}, {'start': 34, 'end': 39, 'text': 'CONFINEMENT OR FINE - 1 YR + CC + 6 YRS PROBATION', 'labels': ['PROBATION_DURATION']}]"
216,405,CONFINEMENT OR FINE - 120 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 120 DAYS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 120 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
217,376,CONFINEMENT - 2 YEARS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 2 YEARS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 2 YEARS', 'labels': ['CONFINEMENT_DURATION']}]"
218,322,CONFINEMENT - 45 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 45 DAYS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 45 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
219,276,CONFINEMENT OR FINE - 10 YEARS @ 45 %,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 10 YEARS @ 45 %', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 37, 'text': 'CONFINEMENT OR FINE - 10 YEARS @ 45 %', 'labels': ['CONFINEMENT_DURATION']}]"
220,296,CONFINEMENT OR FINE - 8YR PAROLE AFTE 2YR 6MO,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 8YR PAROLE AFTE 2YR 6MO', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 25, 'text': 'CONFINEMENT OR FINE - 8YR PAROLE AFTE 2YR 6MO', 'labels': ['CONFINEMENT_DURATION']}, {'start': 26, 'end': 37, 'text': 'CONFINEMENT OR FINE - 8YR PAROLE AFTE 2YR 6MO', 'labels': ['CONFINEMENT']}, {'start': 38, 'end': 45, 'text': 'CONFINEMENT OR FINE - 8YR PAROLE AFTE 2YR 6MO', 'labels': ['CONFINEMENT_DURATION']}]"
221,299,4 YRS,TN,"[{'start': 0, 'end': 5, 'text': '4 YRS', 'labels': ['CONFINEMENT_DURATION']}]"
222,419,CONFINEMENT - 10 DAYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 10 DAYS', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 21, 'text': 'CONFINEMENT - 10 DAYS', 'labels': ['CONFINEMENT_DURATION']}]"
223,369,1 YEAR EA COUNT,TN,"[{'start': 0, 'end': 6, 'text': '1 YEAR EA COUNT', 'labels': ['CONFINEMENT_DURATION']}]"
224,416,CONFINEMENT OR FINE - $50 - F & 30 DYS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - $50 - F & 30 DYS', 'labels': ['CONFINEMENT']}, {'start': 32, 'end': 38, 'text': 'CONFINEMENT OR FINE - $50 - F & 30 DYS', 'labels': ['CONFINEMENT_DURATION']}]"
225,321,CONFINEMENT OR FINE - 48 HOURS,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT OR FINE - 48 HOURS', 'labels': ['CONFINEMENT']}, {'start': 22, 'end': 30, 'text': 'CONFINEMENT OR FINE - 48 HOURS', 'labels': ['CONFINEMENT_DURATION']}]"
226,351,CONFINEMENT - 30 DAYS TO 11 / 29,TN,"[{'start': 0, 'end': 11, 'text': 'CONFINEMENT - 30 DAYS TO 11 / 29', 'labels': ['CONFINEMENT']}, {'start': 14, 'end': 32, 'text': 'CONFINEMENT - 30 DAYS TO 11 / 29', 'labels': ['CONFINEMENT_DURATION']}]"
